id,umur_kendaraan,jarak_tempuh_tahun,frekuensi_servis_tahun,km_oli,km_rem,km_busi,km_ban,kelas,created_at,updated_at,jumlah_komponen_km_servis,jenis_kendaraan,riwayat_perawatan,jumlah_keluhan,riwayat_kecelakaan,kondisi_rem,kondisi_ban,kondisi_aki,Need_Maintenance,jenis_servis_oli,jenis_servis_rem,jenis_servis_busi,jenis_servis_ban,jenis_servis_tertinggi,komponen_perlu_servis
939,11,24158,4,3634,11314,7478,12574,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Buruk,3,3,Baik,Baik,Baru,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, busi"
843,3,17740,5,2606,9922,5946,15818,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,3,truk,Baik,0,1,Baru,Aus,Lemah,1,Servis 10.000 KM,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, busi, ban, aki"
971,1,16542,4,2466,14786,8222,65982,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Cukup,4,3,Baik,Aus,Baru,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis Besar,Servis Besar,"oli, busi, ban"
1024,9,20610,4,3030,9630,38110,35330,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Buruk,2,3,Baru,Aus,Baru,1,Servis 10.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, rem, ban"
809,1,10920,6,1548,7676,6468,13244,Perlu Servis,2026-07-02 02:26:05,2026-07-02 02:26:05,3,mobil,Baik,4,0,Aus,Aus,Baik,1,Servis 10.000 KM,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, busi, ban"
850,2,22850,2,3565,12855,8515,21495,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Cukup,4,2,Aus,Aus,Lemah,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, busi, rem, ban, aki"
838,2,14090,5,1921,7827,17111,11763,Perlu Servis,2026-07-02 02:26:05,2026-07-02 02:26:05,2,mobil,Buruk,5,1,Aus,Aus,Lemah,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, ban, aki"
1013,11,17169,5,2637,13627,15929,47499,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,1,truk,Cukup,3,3,Baru,Aus,Lemah,1,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 60.000 KM,Servis 60.000 KM,"oli, ban, aki"
911,11,17322,4,2406,9526,8202,15866,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,3,mobil,Buruk,2,0,Baik,Aus,Baru,1,Servis 10.000 KM,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, busi, ban"
907,3,13774,4,1802,7842,21674,12622,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Baik,4,3,Baru,Baik,Lemah,1,Servis 10.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 20.000 KM,Servis 40.000 KM,"oli, rem, aki"
997,5,21604,2,3392,28576,6764,33612,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Baik,4,1,Baik,Baik,Lemah,1,Servis 10.000 KM,Servis 40.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, busi, aki"
1004,1,27813,5,4449,33147,9333,13289,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Baik,5,0,Baik,Baru,Baru,1,Servis 10.000 KM,Servis 40.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 40.000 KM,"oli, busi"
847,3,20660,4,3154,11598,7414,19062,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Cukup,4,0,Baik,Baik,Lemah,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, busi, aki"
852,4,24310,4,3839,13693,9249,23117,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Cukup,0,1,Aus,Baru,Baru,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, busi, rem"
835,3,11900,2,1510,6570,16010,34330,Perlu Servis,2026-07-02 02:26:05,2026-07-02 02:26:05,2,mobil,Cukup,1,2,Aus,Baru,Lemah,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, rem, aki"
817,1,16760,4,2644,11028,9404,19732,Perlu Servis,2026-07-02 02:26:05,2026-07-02 02:26:05,2,truk,Buruk,2,1,Baru,Aus,Lemah,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, busi, ban, aki"
910,6,16435,1,2255,9105,7835,15055,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,3,truk,Baik,3,0,Baru,Aus,Lemah,1,Servis 10.000 KM,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, busi, ban, aki"
954,6,19463,3,7253,7629,12983,24739,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Baik,4,0,Baru,Baik,Lemah,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, rem, aki"
836,4,12630,3,1647,6989,16377,10141,Perlu Servis,2026-07-02 02:26:05,2026-07-02 02:26:05,2,truk,Cukup,5,3,Baru,Baik,Baik,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem"
953,11,18576,2,2748,7208,12616,23928,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Baik,3,0,Baru,Baru,Lemah,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, rem, aki"
950,2,15915,3,2295,15945,11515,45465,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,1,truk,Cukup,5,2,Baik,Baru,Lemah,1,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 60.000 KM,Servis 60.000 KM,"oli, aki"
913,9,19096,2,2708,25724,8936,17488,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Baik,4,3,Aus,Baik,Baik,1,Servis 10.000 KM,Servis 40.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 40.000 KM,"oli, busi, rem"
931,5,17062,0,2426,7946,15542,32086,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Baik,4,0,Baik,Baik,Lemah,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, rem, aki"
915,11,20870,4,3010,11210,9670,50270,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Cukup,1,3,Aus,Baik,Baik,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 60.000 KM,Servis 60.000 KM,"oli, busi, rem"
873,1,21640,5,3116,10492,16956,15148,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,1,mobil,Buruk,2,1,Aus,Aus,Lemah,1,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, ban, aki"
915,11,20870,4,3010,11210,9670,50270,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Cukup,0,1,Baik,Baru,Lemah,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 60.000 KM,Servis 60.000 KM,"oli, busi, aki"
1005,2,28700,2,1600,9100,31200,14100,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Buruk,1,1,Aus,Aus,Baru,1,Servis 10.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 20.000 KM,Servis 40.000 KM,"oli, rem, ban"
1020,1,13514,4,1822,34866,14074,28842,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,1,mobil,Baik,0,1,Baik,Aus,Baik,0,Servis 10.000 KM,Servis 40.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, ban"
907,3,13774,4,1802,7842,21674,12622,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Buruk,4,0,Baik,Baru,Lemah,1,Servis 10.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 20.000 KM,Servis 40.000 KM,"oli, rem, aki"
860,4,12150,2,1335,17045,12185,29605,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,1,truk,Baik,1,1,Baru,Baik,Baru,0,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,oli
845,1,19200,2,2880,10760,6680,17440,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Cukup,4,2,Aus,Aus,Baru,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, busi, rem, ban"
992,11,17169,5,2637,13627,15929,47499,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,1,truk,Buruk,1,0,Baru,Aus,Lemah,1,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 60.000 KM,Servis 60.000 KM,"oli, ban, aki"
1019,4,14661,5,1953,8263,7101,43431,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,3,mobil,Cukup,0,0,Baik,Aus,Baru,0,Servis 10.000 KM,Servis 10.000 KM,Servis 10.000 KM,Servis 60.000 KM,Servis 60.000 KM,"oli, rem, busi, ban"
1006,9,22124,2,3352,8892,14084,52304,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Cukup,2,1,Baru,Baru,Baru,0,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 60.000 KM,Servis 60.000 KM,"oli, rem"
840,4,15550,2,2195,8665,17845,13385,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Cukup,2,1,Baru,Baik,Baru,0,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem"
939,11,24158,4,3634,11314,7478,12574,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Baik,0,3,Aus,Aus,Baru,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, busi, rem, ban"
839,3,14820,6,2058,8246,17478,12574,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Buruk,3,0,Aus,Baru,Lemah,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, aki"
843,3,17740,5,2606,9922,5946,15818,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,3,truk,Buruk,0,2,Baik,Aus,Baik,1,Servis 10.000 KM,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, busi, ban"
938,1,23271,1,3483,10893,7111,11763,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Buruk,3,1,Aus,Aus,Baru,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, busi, rem, ban"
991,10,16282,4,2486,13206,22982,28746,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,1,truk,Cukup,0,2,Baru,Baru,Baik,0,Servis 10.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,Servis 40.000 KM,oli
1010,7,12107,1,1711,12681,6387,34471,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Cukup,2,1,Baru,Baru,Baik,0,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, busi"
863,3,14340,5,1746,6302,13286,32038,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Buruk,0,3,Aus,Aus,Baik,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, rem, ban"
966,7,12107,1,1711,12681,6387,34471,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Baik,4,0,Aus,Baru,Lemah,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, busi, rem, aki"
944,7,41017,5,4389,13419,9313,16629,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Baik,5,3,Baik,Baru,Baik,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, busi"
871,3,20180,3,2842,9654,16222,13526,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Cukup,5,1,Aus,Baik,Baru,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem"
813,1,13840,5,2096,9352,7936,16488,Perlu Servis,2026-07-02 02:26:05,2026-07-02 02:26:05,3,truk,Cukup,3,1,Baru,Aus,Baik,1,Servis 10.000 KM,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, busi, ban"
916,1,42133,5,3161,11631,10037,19921,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,1,truk,Cukup,4,0,Baik,Baik,Baik,1,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 20.000 KM,oli
843,3,17740,5,2606,9922,5946,15818,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,3,truk,Buruk,5,1,Aus,Baru,Lemah,1,Servis 10.000 KM,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, busi, aki"
977,7,21864,2,3372,7312,38764,17392,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Cukup,5,2,Baik,Aus,Baik,1,Servis 10.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 20.000 KM,Servis 40.000 KM,"oli, rem, ban"
879,3,8020,6,3938,13006,6158,20014,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Cukup,2,3,Baik,Baik,Lemah,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, busi, aki"
850,2,22850,2,3565,12855,8515,21495,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Buruk,5,1,Baru,Baik,Lemah,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, busi, aki"
1009,7,21864,2,3372,7312,38764,17392,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Baik,3,2,Baik,Aus,Baik,1,Servis 10.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 20.000 KM,Servis 40.000 KM,"oli, rem, ban"
998,6,22491,3,3543,16153,27091,34423,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,1,truk,Buruk,4,2,Baik,Baru,Baru,1,Servis 10.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,Servis 40.000 KM,oli
929,3,15288,2,2124,7104,14808,63948,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Cukup,5,0,Baru,Aus,Baru,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis Besar,Servis Besar,"oli, rem, ban"
942,5,26819,3,4087,12577,42219,15007,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,1,truk,Buruk,3,3,Baru,Aus,Baik,1,Servis 10.000 KM,Servis 20.000 KM,Servis 60.000 KM,Servis 20.000 KM,Servis 60.000 KM,"oli, ban"
950,2,15915,3,2295,15945,11515,45465,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,1,mobil,Baik,0,0,Aus,Aus,Lemah,1,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 60.000 KM,Servis 60.000 KM,"oli, rem, ban, aki"
995,11,19830,4,3090,14890,6030,31990,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Cukup,0,1,Baru,Baru,Baru,0,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, busi"
871,3,20180,3,2842,9654,16222,13526,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Buruk,4,0,Baru,Baik,Baru,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem"
850,2,22850,2,3565,12855,8515,21495,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Buruk,4,1,Baru,Baik,Lemah,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, busi, aki"
1025,6,27706,4,4238,12998,8946,77626,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Baik,4,2,Baru,Baru,Baru,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis Besar,Servis Besar,"oli, busi"
1022,3,13774,4,1802,7842,21674,12622,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Cukup,4,2,Baik,Aus,Lemah,1,Servis 10.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 20.000 KM,Servis 40.000 KM,"oli, rem, ban, aki"
846,2,19930,3,3017,11179,7047,18251,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Baik,5,1,Baru,Baik,Baru,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, busi"
828,4,24790,5,4151,15637,13441,28653,Layak,2026-07-02 02:26:05,2026-07-02 02:26:05,1,mobil,Cukup,0,0,Baru,Baik,Baru,0,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,oli
834,2,11170,6,1373,6151,15643,33519,Perlu Servis,2026-07-02 02:26:05,2026-07-02 02:26:05,2,mobil,Buruk,3,3,Baik,Aus,Baru,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, rem, ban"
808,4,10190,5,1411,7257,6101,12433,Perlu Servis,2026-07-02 02:26:05,2026-07-02 02:26:05,3,mobil,Cukup,2,0,Baik,Baik,Lemah,1,Servis 10.000 KM,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, busi, aki"
877,1,24560,4,3664,12168,5424,18392,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Cukup,2,0,Aus,Aus,Baru,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, busi, rem, ban"
1029,11,12627,3,9337,15841,13707,28031,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,1,mobil,Cukup,3,1,Aus,Baru,Lemah,1,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, rem, aki"
913,9,19096,2,2708,25724,8936,17488,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Baik,0,3,Baru,Baik,Baik,0,Servis 10.000 KM,Servis 40.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 40.000 KM,"oli, busi"
945,8,29480,0,1540,13840,9680,17440,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Baik,3,2,Baru,Baik,Lemah,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, busi, aki"
981,11,25412,2,3976,8996,11892,20636,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Baik,1,2,Aus,Baru,Baik,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, rem"
954,6,19463,3,7253,7629,12983,24739,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Baik,1,1,Aus,Aus,Baru,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, rem, ban"
911,11,17322,4,2406,9526,8202,15866,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,3,truk,Buruk,2,3,Baru,Aus,Baru,1,Servis 10.000 KM,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, busi, ban"
1002,11,26039,3,4147,7837,8599,11667,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,3,mobil,Buruk,0,2,Aus,Aus,Lemah,1,Servis 10.000 KM,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, busi, ban, aki"
867,3,17260,4,2294,7978,14754,10282,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Baik,3,0,Baru,Baik,Lemah,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, aki"
1000,8,38785,5,3845,16995,7865,36045,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Baik,1,3,Baik,Baik,Baik,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, busi"
991,10,16282,4,2486,13206,22982,28746,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,1,mobil,Buruk,1,0,Baru,Aus,Baru,0,Servis 10.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, ban"
939,11,24158,4,3634,11314,7478,12574,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Buruk,4,2,Aus,Aus,Baik,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, busi, rem, ban"
813,1,13840,5,2096,9352,7936,16488,Layak,2026-07-02 02:26:05,2026-07-02 02:26:05,3,truk,Baik,3,1,Baik,Baik,Baru,0,Servis 10.000 KM,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, busi"
929,3,15288,2,2124,7104,14808,63948,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Baik,3,3,Aus,Baik,Lemah,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis Besar,Servis Besar,"oli, rem, aki"
937,11,33296,2,3332,10472,6744,36952,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Cukup,1,2,Baik,Baru,Lemah,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, busi, aki"
814,2,14570,6,2233,9771,8303,17299,Perlu Servis,2026-07-02 02:26:05,2026-07-02 02:26:05,3,truk,Cukup,3,0,Baru,Baru,Baik,1,Servis 10.000 KM,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, busi"
976,6,20977,5,3221,40863,10057,16581,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,1,mobil,Baik,5,0,Aus,Baik,Lemah,1,Servis 10.000 KM,Servis 60.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 60.000 KM,"oli, rem, aki"
830,2,8250,2,4425,16475,14175,30275,Layak,2026-07-02 02:26:05,2026-07-02 02:26:05,1,mobil,Cukup,2,0,Baru,Baik,Baik,0,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,oli
934,8,19723,3,2879,39437,16643,34519,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,1,truk,Baik,3,1,Baik,Aus,Baru,0,Servis 10.000 KM,Servis 40.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, ban"
979,9,47622,4,3674,8154,11158,19014,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Cukup,5,3,Baru,Baik,Baru,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem"
999,7,23378,4,3694,16574,7498,54338,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Cukup,4,3,Aus,Baik,Baik,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 60.000 KM,Servis 60.000 KM,"oli, busi, rem"
866,2,16530,3,2157,7559,14387,34471,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Cukup,3,2,Baik,Baru,Lemah,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, rem, aki"
995,11,19830,4,3090,14890,6030,31990,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Buruk,1,2,Baik,Aus,Lemah,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, busi, ban, aki"
869,1,18720,6,2568,8816,15488,11904,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Cukup,3,2,Aus,Baru,Lemah,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, aki"
865,1,15800,2,2020,7140,14020,33660,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Cukup,4,1,Baik,Baik,Baru,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, rem"
943,6,27706,4,4238,12998,8946,77626,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Cukup,4,3,Aus,Baik,Lemah,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis Besar,Servis Besar,"oli, busi, rem, aki"
1025,6,27706,4,4238,12998,8946,77626,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Buruk,4,3,Aus,Baik,Baru,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis Besar,Servis Besar,"oli, busi, rem"
972,2,39901,5,2617,15207,8589,13337,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Baik,4,2,Baru,Baik,Baik,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, busi"
